gold_usd_open,gold_usd_high,gold_usd_low,gold_usd_close,gold_usd_volume,usdinr_open,usdinr_high,usdinr_low,usdinr_close,day_of_week,day_of_month,month,quarter,day_of_year,week_of_year,is_month_start,is_month_end,days_to_diwali,is_near_diwali,gold_lag_1,gold_lag_2,gold_lag_3,gold_lag_5,gold_lag_7,gold_lag_14,gold_ma_3,gold_ma_7,gold_ma_14,gold_ma_30,gold_return_1d,gold_return_3d,gold_return_7d,gold_volatility_7,gold_volatility_14,gold_volatility_30,gold_usd_return_1d,usdinr_return_1d,gold_usd_return_3d,usdinr_return_3d,gold_usd_return_7d,usdinr_return_7d,gold_usd_volatility_7,usdinr_volatility_7,gold_usd_volatility_14,usdinr_volatility_14,gold_inr_proxy
3976.199951171875,4020.0,3959.0,4000.300048828125,0.0,88.77539825439453,88.91500091552734,88.68930053710938,88.77539825439453,0.0,3.0,11.0,4.0,307.0,45.0,0.0,0.0,370.0,0.0,120792.5,119436.0,119990.0,121739.5,123590.5,123962.0,120072.83333333331,120874.35714285714,123640.42857142857,119573.1,1.135754713821635,1.8456453645971704,-2.318068236036197,1.3240097934742794,1.7072860825752485,1.3783534267099775,0.4545250835765735,0.1589670618491911,0.4167005010346392,0.6232849093294135,-3.0347824790176947,1.1797260540314711,1.1788233069969996,0.1628725943261978,2.524291253932618,0.3633733581840199,355128.2299717907
3994.199951171875,3995.39990234375,3927.39990234375,3947.699951171875,657.0,88.72339630126953,88.77449798583984,88.30650329589844,88.72339630126953,1.0,4.0,11.0,4.0,308.0,45.0,0.0,0.0,369.0,0.0,120945.0,120792.5,119436.0,118603.5,121968.5,125917.0,120391.16666666669,120496.42857142857,123424.92857142857,119947.41666666669,0.126249560196201,0.7958996583048661,-2.140536691736017,1.3319744723047493,1.5758061759095547,1.3762878044871365,-1.3149038075696118,-0.0585769865835805,-1.3395670657577408,0.4276387319322783,-4.144812432486966,1.0758803129217398,1.2152019985450258,0.1796312503151866,2.527883544972854,0.3625580473543988,350253.34724632464
4004.0,4007.5,3979.89990234375,3979.89990234375,650.0,88.55690002441406,88.68170166015625,88.4114990234375,88.55690002441406,3.0,6.0,11.0,4.0,310.0,45.0,0.0,0.0,367.0,0.0,119676.0,120945.0,120792.5,119990.0,121739.5,126538.0,120471.16666666669,120168.92857142857,122979.14285714286,120275.81666666668,-1.0492372566042407,0.2009444388626491,-1.8795836629949547,1.302047180741374,1.507402335801411,1.3988444774193731,0.8156635907021315,-0.1876576909771499,-0.0577582456011027,-0.0875489487799474,-0.5497388874498244,0.8287668359143741,0.813849541224323,0.2205843732406653,2.5240274871239774,0.3640152192880762,352447.5977590308
3980.800048828125,3999.39990234375,3980.800048828125,3999.39990234375,245.0,88.6729965209961,88.72039794921875,88.6001968383789,88.6729965209961,4.0,7.0,11.0,4.0,311.0,45.0,0.0,0.0,366.0,0.0,120385.0,119676.0,120945.0,119436.0,118603.5,127359.0,120335.33333333331,119975.42857142857,122539.64285714286,120566.61666666668,0.5924329021691932,-0.3373553821636288,-1.1126216223986465,1.3423674525136378,1.5119088509210823,1.3759071760420245,0.4899620713705976,0.1310981939860456,-0.0225019741866283,-0.1153492244608034,0.8370720483233729,0.5110932752145692,0.7477997918886707,0.1679825454151081,2.408563742461088,0.1909968006376436,354638.77362659946
4060.0,4111.7998046875,4060.0,4111.7998046875,189.0,88.65799713134766,88.74230194091797,88.51419830322266,88.65799713134766,0.0,10.0,11.0,4.0,314.0,46.0,0.0,0.0,363.0,0.0,120165.5,120385.0,119676.0,120792.5,119990.0,130229.0,120075.5,120198.57142857143,122025.82142857143,120775.26666666666,-0.1823316858412638,-0.644507834139485,1.3169931747376795,0.8284533984682935,1.485989677490859,1.3374256773882751,2.810419190086022,-0.0169153972876978,4.156847165319944,-0.0737113012443835,3.215599946927284,0.4902155355467119,1.2702446797221063,0.1695828926221276,2.505696321469322,0.188042401067874,364543.9352886602
4140.10009765625,4140.10009765625,4106.7998046875,4106.7998046875,569.0,88.70709991455078,88.71649932861328,88.41960144042969,88.70709991455078,1.0,11.0,11.0,4.0,315.0,46.0,0.0,0.0,362.0,0.0,122264.0,120165.5,120385.0,120945.0,119436.0,127181.5,120938.16666666669,120523.42857142857,121456.89285714286,121056.93333333332,1.7463415040090524,2.162505431331252,1.8951579298274843,0.960388997709178,1.420981997415655,1.366098611461605,-0.1216012509728692,0.0553844941143744,3.1885199491831218,0.1696083423147198,2.6366369572877524,0.4091925530634199,1.2892977048648402,0.1670636589358771,2.2823472749918268,0.1876731028585892,364302.3006034717
4115.60009765625,4204.39990234375,4102.89990234375,4204.39990234375,396.0,88.46649932861328,88.65370178222656,88.46649932861328,88.46649932861328,2.0,12.0,11.0,4.0,316.0,46.0,0.0,0.0,361.0,0.0,124148.0,122264.0,120165.5,119676.0,120792.5,123659.0,122192.5,121196.57142857143,121240.21428571428,121418.85,1.5409278283059713,3.1258047098891018,3.9452091496701143,1.0025797873997906,1.400271801444405,1.3791217242551894,2.3765487069725038,-0.2712303594292531,5.125768990489421,-0.2328749455691614,5.579829086846488,-0.189541623452405,1.4179820456531436,0.1596476112407089,1.4860632482826996,0.2070177591234271,371948.5411379151
4228.7001953125,4228.7001953125,4163.7001953125,4186.89990234375,167.0,88.59390258789062,88.79910278320312,88.58209991455078,88.59400177001953,3.0,13.0,11.0,4.0,317.0,46.0,0.0,0.0,360.0,0.0,123637.5,124148.0,122264.0,120385.0,120945.0,123590.5,123349.83333333331,121603.0,121238.67857142857,121764.08333333331,-0.4112027579985189,2.8893484402761294,2.355278680381656,1.024411327584725,1.1884081827061987,1.3843239786754449,-0.4162306252134762,0.1441251121881093,1.8264531646369209,-0.0721822772888902,4.6646464324667125,-0.2043319297258317,1.4884750472022648,0.1568401731316067,1.4097463632641476,0.1844879751973497,370934.2173591368
4197.7001953125,4197.89990234375,4047.0,4087.60009765625,483.0,88.81620025634766,88.81620025634766,88.63249969482422,88.81610107421875,4.0,14.0,11.0,4.0,318.0,46.0,0.0,0.0,359.0,0.0,126339.0,123637.5,124148.0,120165.5,119676.0,121968.5,124708.16666666669,122373.57142857143,121435.0,122129.61666666668,2.185016681831975,3.3329516456193087,4.459878457149946,1.2287730570079052,1.322842732347009,1.398632746373472,-2.371678497303309,0.2506933875453088,-0.4675101768860434,0.1228776048061153,3.5438394055973266,0.1044874033388376,1.752647240376426,0.1876836350106711,1.5588619793678946,0.1904785966795544,363044.70342442393
4070.0,4099.5,4019.39990234375,4068.300048828125,1552.0,88.68199920654297,88.74349975585938,88.56430053710938,88.68199920654297,0.0,17.0,11.0,4.0,321.0,47.0,0.0,0.0,356.0,0.0,125111.0,126339.0,123637.5,122264.0,120385.0,121739.5,125029.16666666669,123150.0,121659.46428571428,122411.01666666666,-0.97198806385993,0.7756870831588047,4.541428523680602,1.2113842747091512,1.2964560154606095,1.4090299137920053,-0.4721608857772397,-0.1509882398054385,-3.237081549729748,0.2435948970120449,2.221165070817888,0.1412641839251494,1.7827754772880906,0.1814917489702834,1.347774020402498,0.2005969917035686,360784.9817021545
4037.39990234375,4063.39990234375,4035.60009765625,4061.300048828125,1375.0,88.63590240478516,88.69400024414062,88.53569793701172,88.63590240478516,1.0,18.0,11.0,4.0,322.0,47.0,0.0,0.0,355.0,0.0,122819.0,125111.0,126339.0,124148.0,120165.5,118603.5,124756.33333333331,123497.71428571428,121736.57142857143,122606.35,-1.8319732077914817,-0.6620159741178799,2.021846575570052,1.5322488556420952,1.4033449430899978,1.4590474949196788,-0.1720620385906923,-0.0519798856253195,-2.9998293831986933,0.0472951147126199,1.5477358602749458,-0.0418324830177119,1.7902890680649757,0.1759729904509636,1.319374883589459,0.1702602964626457,359976.9947644789
4086.10009765625,4122.7001953125,4072.0,4077.699951171875,486.0,88.55699920654297,88.6082992553711,88.40899658203125,88.55680084228516,2.0,19.0,11.0,4.0,323.0,47.0,0.0,0.0,354.0,0.0,121773.0,122819.0,125111.0,123637.5,122264.0,119990.0,123234.33333333331,123727.35714285714,121962.96428571428,122769.0,-0.8516597594834696,-3.614085911713727,1.337738369165864,1.5870084358492569,1.2162359849130389,1.4705475572695306,0.4038091780114161,-0.0892432528511455,-0.2421994874217681,-0.2919518294514089,-0.8293169690983149,-0.1141423135383679,1.4018461832974063,0.178831591550663,1.318837185736517,0.1733008957563555,361108.0624705237
4045.0,4090.39990234375,4040.199951171875,4056.5,202.0,88.48729705810547,88.73829650878906,88.4635009765625,88.48719787597656,3.0,20.0,11.0,4.0,324.0,47.0,0.0,0.0,353.0,0.0,123666.0,121773.0,122819.0,126339.0,124148.0,119436.0,122752.66666666669,123927.64285714286,122225.53571428572,122919.4,1.5545317927619484,-1.1549743827481196,1.146698946541913,1.5572519854013562,1.2440217826967217,1.4562156761224736,-0.5198997333235034,-0.0785969746496917,-0.2900486366909982,-0.21966276393105,-1.2247931985895133,-0.2478967735232484,1.410429740321152,0.1770570581267833,1.3288659829409537,0.1723915773181509,358948.3181838989
4031.800048828125,4085.199951171875,4031.800048828125,4076.699951171875,171.0,88.69229888916016,89.72579956054688,88.60279846191406,88.69219970703125,4.0,21.0,11.0,4.0,325.0,47.0,0.0,0.0,352.0,0.0,122721.0,123666.0,121773.0,125111.0,123637.5,120792.5,122720.0,123723.78571428572,122460.17857142857,123011.63333333332,-0.7641550628305294,-0.0797922145596374,-1.1494345458646138,1.4605891685098604,1.2593574709880249,1.4615324339014824,0.4979650233421617,0.2316740002797024,0.3791865205377664,0.06351523560848,-3.0372931723428254,0.255125250949062,0.9489311339665868,0.1671297235778355,1.321472203683154,0.1604413128757425,361571.4862149805
4060.5,4091.89990234375,4060.5,4091.89990234375,591.0,89.63400268554688,89.64129638671875,89.01580047607422,89.63400268554688,0.0,24.0,11.0,4.0,328.0,48.0,0.0,0.0,349.0,0.0,122647.5,122721.0,123666.0,122819.0,126339.0,120945.0,123011.5,123582.35714285714,122592.67857142857,123034.93333333332,-0.0598919500329975,0.7181394890493076,-0.8007279344859008,1.4563850293755916,1.2313452980684605,1.4309858121000154,0.3728493966671742,1.0618780249295856,0.3482343316553837,1.216396519540219,-2.2689818771836623,1.173895404597558,0.997273437717994,0.4256442892809164,1.320326552179793,0.3246430517987927,366773.3668356687
4139.2001953125,4139.2001953125,4139.2001953125,4139.2001953125,132704.0,89.14779663085938,89.26200103759766,88.96649932861328,89.14779663085938,1.0,25.0,11.0,4.0,329.0,48.0,0.0,0.0,348.0,0.0,123182.5,122647.5,122721.0,121773.0,125111.0,119676.0,122850.33333333331,123131.42857142857,122752.5,123054.36666666668,0.4362094620762757,-0.3909724580725471,-2.498436745581334,1.105713461104194,1.2343280419224667,1.42990874509018,1.155949414638835,-0.5424348351297015,2.038708130469624,0.7465472641688953,1.2623567967384286,0.3734633164806933,0.6027680104805614,0.4990778857593528,1.270794776100288,0.3628114221447738,369000.57722613215
4128.60009765625,4171.0,4127.5,4165.2001953125,25088.0,89.1532974243164,89.28790283203125,89.1532974243164,89.15059661865234,2.0,26.0,11.0,4.0,330.0,48.0,0.0,0.0,347.0,0.0,125230.5,123182.5,122647.5,123666.0,122819.0,120385.0,123686.83333333331,123148.5,123149.25,123189.21666666666,1.6625738233921217,2.0448822939839184,0.0955151825179134,1.2933767015840223,1.246393939088975,1.4422002778594112,0.6281406738781081,0.0031408379105091,2.170879515309565,0.5168401653530719,2.381833820548396,0.5284019488757785,0.5447495062683744,0.4918576244625225,1.266448931622853,0.3573589266432794,371330.08244823664
4197.7001953125,4215.7998046875,4163.7001953125,4187.2001953125,618.0,89.1624984741211,89.40630340576172,89.13800048828125,89.16300201416016,3.0,27.0,11.0,4.0,331.0,48.0,0.0,0.0,346.0,0.0,126042.5,125230.5,123182.5,122721.0,121773.0,120165.5,124818.5,123609.0,123553.35714285714,123258.56666666668,0.6484043423926389,2.768095558409267,2.6245939146223307,1.009879317701364,1.2473837249022168,1.3870161475045568,0.3406859796114769,0.0139151009396876,0.4034088093635368,-0.5254709789532463,2.028547110027712,0.5946795768692281,1.1640669310187617,0.489617710399272,1.3288659829409537,0.3566427802874826,371948.5411379151
4163.39990234375,4223.89990234375,4140.0,4218.2998046875,3615.0,89.36489868164062,89.61869812011719,89.05500030517578,89.36479949951172,4.0,28.0,11.0,4.0,332.0,48.0,0.0,0.0,345.0,0.0,125957.0,126042.5,125230.5,122647.5,123666.0,122264.0,125743.33333333331,124206.71428571428,123967.03571428572,123259.9,-0.0678342622528083,2.2523491567389757,3.435901226051752,0.8871818432316706,1.2440965306034812,1.3573684220247946,0.3406859796114769,0.2263242385216246,1.9109877667810693,0.2434192171354432,3.448018618319826,0.9124072341609946,1.1640669310187617,0.4853277066772856,1.3288659829409537,0.3595717838360612,376967.5162747279
4218.5,4262.10009765625,4214.89990234375,4239.2998046875,913.0,89.3572998046875,89.7970962524414,89.31659698486328,89.3499984741211,0.0,1.0,12.0,4.0,335.0,49.0,1.0,0.0,342.0,0.0,126628.5,125957.0,126042.5,123182.5,122721.0,124148.0,126209.33333333331,124629.92857142857,124278.78571428572,123262.91666666669,0.5331184451836668,1.1163414663360791,2.395565474746486,0.7567756571503168,1.1794730472400028,1.3578781341298702,0.4978309027884764,-0.0165624781496953,1.779016755506535,0.2236685597536869,4.506343022001724,0.975056978698574,1.1640669310187617,0.4814165600726575,1.3288659829409537,0.3601155029905886,378781.43108017
4230.5,4230.5,4167.0,4186.60009765625,366.0,89.61270141601562,89.99299621582031,89.5802993774414,89.61270141601562,1.0,2.0,12.0,4.0,336.0,49.0,0.0,0.0,341.0,0.0,128701.0,126628.5,125957.0,125230.5,122647.5,123637.5,127095.5,125484.21428571428,124604.0,123307.65,1.6366773672593429,2.1092091953111014,4.872841648943549,0.7152229377897074,1.1877375079650323,1.3855661641251558,-1.2431229084807538,0.2940156087082757,0.4034088093635368,0.5043565062827771,2.695811509325896,1.0378609528515217,1.1640669310187617,0.4839713634632749,1.3288659829409537,0.3526748469002725,375172.5444995314
4215.7001953125,4234.10009765625,4195.7001953125,4199.2998046875,1897.0,89.91719818115234,90.3040008544922,89.8427963256836,89.91719818115234,2.0,3.0,12.0,4.0,337.0,49.0,0.0,0.0,340.0,0.0,127867.0,128701.0,126628.5,126042.5,123182.5,126339.0,127732.16666666669,126229.85714285714,124906.10714285714,123228.91666666669,-0.6480136129478398,1.5163905142230982,4.255692125807697,0.8407285484152828,1.1997208406077622,1.3260252680069184,0.3033417745907929,0.3397919718133746,-0.4504184358562368,0.6181390040981949,2.624695249320097,0.3159465014621387,1.1640669310187617,0.2981543755640128,1.3288659829409537,0.3587007274178854,377589.27276016027
4211.0,4211.7998046875,4175.0,4211.7998046875,616.0,90.17060089111328,90.4521026611328,89.72579956054688,90.17050170898438,3.0,4.0,12.0,4.0,338.0,49.0,0.0,0.0,339.0,0.0,128382.0,127867.0,128701.0,125957.0,125230.5,125111.0,128316.66666666669,126972.64285714286,125052.03571428572,123268.93333333332,0.4027622451453494,1.3847593551214787,4.220972946644208,0.8419098704322339,1.065310515735371,1.255540894847331,0.2976686729070144,0.281707540888565,-0.6486920309243693,0.918302460968623,1.7539525983115478,1.147201744491544,1.1640669310187617,0.1562826601007902,1.3288659829409537,0.3597536783001636,379780.1014864743
4204.10009765625,4255.7001953125,4194.5,4212.89990234375,533.0,89.8364028930664,90.07720184326172,89.6980972290039,89.8364028930664,4.0,5.0,12.0,4.0,339.0,49.0,0.0,0.0,338.0,0.0,127800.0,128382.0,127867.0,126628.5,126042.5,122819.0,128016.33333333331,127339.71428571428,125244.10714285714,123406.96666666666,-0.453334579613962,-0.7000722605107979,2.051816450465349,0.7718170049141051,1.0329448721104926,1.1430485734684783,0.026119419423165,-0.3705189719318991,0.6281900366414961,0.2496314400927124,1.145196024069417,0.7692671731044598,1.1640669310187617,0.2535841419055701,1.3288659829409537,0.3763480431251169,378471.7729751133
4205.5,4215.7998046875,4175.5,4187.2001953125,318.0,89.93800354003906,90.23870086669922,89.84819793701172,89.93800354003906,0.0,8.0,12.0,4.0,342.0,50.0,0.0,0.0,335.0,0.0,128585.0,127800.0,128382.0,128701.0,125957.0,121773.0,128255.66666666669,127702.92857142857,125655.96428571428,123573.45,0.6142410015649524,0.5615209553676781,2.0171767459388645,0.7692998276077209,0.8636465511176552,1.1461168634255363,-0.6100241550233032,0.1130951860278672,-0.2881339732279553,0.0231383531822171,2.028547110027712,0.8691963127888336,1.1640669310187617,0.2500796993942318,1.3288659829409537,0.3740325040147708,376588.4259888679
4190.7001953125,4219.7001953125,4177.7001953125,4206.7001953125,660.0,90.12989807128906,90.1685028076172,89.8053970336914,90.12999725341795,1.0,9.0,12.0,4.0,343.0,50.0,0.0,0.0,334.0,0.0,128474.0,128585.0,127800.0,127867.0,126628.5,123666.0,128286.33333333331,128062.5,126134.60714285714,123790.3,-0.0863242213321902,0.0716611362963748,1.9983010074866805,0.7707565168390657,0.8052278169157608,1.114006123978312,0.4657049840088856,0.213473399254882,-0.1210791018444013,-0.0449198516130566,-0.2749830479595205,0.8562630456194542,0.6523883712984614,0.2492489532865527,1.3288659829409537,0.3706826384973413,379149.8770494684
4209.0,4234.5,4183.60009765625,4196.39990234375,692.0,89.91699981689453,90.0470962524414,89.7531967163086,89.91690063476562,2.0,10.0,12.0,4.0,344.0,50.0,0.0,0.0,333.0,0.0,127691.5,128474.0,128585.0,128382.0,128701.0,122721.0,128250.16666666669,128214.35714285714,126422.14285714286,123988.7,-0.6090726528324764,-0.0848982785602525,0.8394634699139703,0.8283690789017947,0.7706621112215238,1.1214248684881212,-0.2448544581386547,-0.2364325143083823,-0.3916542140206203,0.0896048139806371,-1.0119572646481556,0.6344736097658954,0.6098205774690821,0.2814194360879292,1.3288659829409537,0.3796908310592908,377327.2730427832
4224.0,4286.89990234375,4214.2998046875,4285.5,528.0,89.79299926757812,90.65029907226562,89.79299926757812,89.79299926757812,3.0,11.0,12.0,4.0,345.0,50.0,0.0,0.0,332.0,0.0,127939.0,127691.5,128474.0,127800.0,127867.0,122647.5,128034.83333333331,128105.5,126794.85714285714,124299.88333333332,0.1938265272159789,-0.5023914142396113,-0.5920699916861616,0.5052872150204887,0.7160201258086493,0.99482312628557,2.1232508752677903,-0.1377954158926941,2.347626101029165,-0.1612269193816184,2.362296375025563,0.2011967597377539,0.8700567406649077,0.2767205904041115,1.3288659829409537,0.3837918800217546,384807.89836120605
4276.39990234375,4355.0,4260.0,4300.10009765625,1531.0,90.2509994506836,90.64469909667967,90.17530059814452,90.25299835205078,4.0,12.0,12.0,4.0,346.0,50.0,0.0,0.0,331.0,0.0,128565.5,127939.0,127691.5,128585.0,128382.0,123182.5,128065.33333333331,128205.28571428572,127217.57142857143,124585.73333333334,0.4896864912184773,0.0712206360820033,0.546270734435006,0.4756240486618012,0.7097954745574973,0.9809983090927208,0.3406859796114769,0.5122883612584062,2.22026524371346,0.1364707670931997,2.400407154931661,0.3734548870416576,0.8699281891511907,0.3141536663163242,1.3288659829409537,0.2942746692628051,388096.9270274229
4308.2998046875,4349.2001953125,4292.89990234375,4306.7001953125,854.0,90.5770034790039,90.77239990234376,90.39340209960938,90.5770034790039,0.0,15.0,12.0,4.0,349.0,51.0,0.0,0.0,328.0,0.0,131639.5,128565.5,127939.0,128474.0,127800.0,125230.5,129381.33333333331,128670.64285714286,127821.64285714286,124992.51666666666,2.390999140515926,3.091826785651364,2.537349472667505,1.002811979150236,0.8976850652937136,1.0471642689184752,0.1534870702160518,0.358996524070343,2.628450470298249,0.7341254420229149,2.25320278801906,0.4508145816150222,0.8728726436422817,0.324685010339587,1.3288659829409537,0.2500767068343139,390087.9985738471
4270.5,4321.39990234375,4270.5,4304.5,1796.0,90.7769012451172,91.072998046875,90.75279998779295,90.7769012451172,1.0,16.0,12.0,4.0,350.0,51.0,0.0,0.0,327.0,0.0,133345.5,131639.5,128565.5,127691.5,128585.0,126042.5,131183.5,129462.85714285714,128401.28571428572,125410.95,1.2959635975523964,4.225842002829472,4.339201877934262,0.9832895396883324,0.8652688359599274,1.0518128425714242,-0.0510877287184907,0.2206937284689791,0.4433555011083889,1.0957446410795324,2.1742766213194376,1.0469011689729912,0.8777096748263608,0.2637778497623836,1.3288659829409537,0.2494192069842624,390749.171409607
4308.5,4351.39990234375,4308.5,4347.5,2169.0,90.9489974975586,91.06549835205078,89.82060241699219,90.94889831542967,2.0,17.0,12.0,4.0,351.0,51.0,0.0,0.0,326.0,0.0,131956.5,133345.5,131639.5,127939.0,128474.0,125957.0,132313.83333333334,129944.5,128823.71428571428,125778.0,-1.041654948985904,2.6375660655463484,2.6220010110044045,1.1652269758356897,0.949677833123483,1.081029850909468,0.9989545824137468,0.1894722864003162,1.102297650456685,0.7710546752855763,3.8283291271086872,1.12399067757889,0.8038798159887997,0.2636156399289966,1.3288659829409537,0.2475673612482886,395400.3354263305
4331.0,4348.10009765625,4328.2001953125,4339.5,705.0,90.41629791259766,90.4573974609375,90.0458984375,90.4136962890625,3.0,18.0,12.0,4.0,352.0,51.0,0.0,0.0,325.0,0.0,132515.0,131956.5,133345.5,128565.5,127691.5,126628.5,132605.66666666666,130521.78571428572,129292.14285714286,126205.96666666666,0.4232455392496836,0.6650739329760347,3.1453835017202003,1.1472946509778856,0.9428093519064216,1.0508275708379975,-0.1840138010350767,-0.588464551281298,0.7615994427287998,-0.1802965252424848,3.1568640150652527,0.3147664976033137,0.8501811465863839,0.3835332452798753,0.7703991652644308,0.3132799882896855,392350.2350463867
4350.10009765625,4361.39990234375,4350.10009765625,4361.39990234375,1065.0,90.26129913330078,90.29299926757812,89.21189880371094,90.25579833984376,4.0,19.0,12.0,4.0,353.0,51.0,0.0,0.0,324.0,0.0,132464.0,132515.0,131956.5,131639.5,127939.0,128701.0,132311.83333333334,131203.57142857142,129708.96428571428,126608.6,-0.0384862091084015,-0.6610646778481444,3.737523640962781,1.0777543279912871,0.9474413055445292,1.0520296626303054,0.5046641858220902,-0.1746394138272156,1.321870190353125,-0.5740479110058483,3.931941755785595,0.376901008248387,0.7936904215765628,0.3766102923853259,0.7706009075813036,0.3199546420970064,393641.6300653518
4371.10009765625,4447.60009765625,4371.10009765625,4444.60009765625,449.0,89.56999969482422,89.77189636230469,89.3949966430664,89.56999969482422,0.0,22.0,12.0,4.0,356.0,52.0,0.0,0.0,321.0,0.0,132086.5,132464.0,132515.0,133345.5,128565.5,127867.0,132355.16666666666,131796.07142857142,129950.78571428572,127005.96666666666,-0.2849830897451388,0.0985173144180118,3.241779285440716,1.1171578311982795,0.8798089527915269,1.053900422642489,1.907648855308808,-0.7598388775392317,2.233469756325479,-1.5161245997979522,3.7125212380410666,-0.2483485066462454,0.7238015844131395,0.4867813878311807,0.7749809419203394,0.381829119496467,398102.829390686
4503.2998046875,4503.7998046875,4450.39990234375,4482.7998046875,694.0,89.60399627685547,89.83300018310547,89.43090057373047,89.60389709472656,1.0,23.0,12.0,4.0,357.0,52.0,0.0,0.0,320.0,0.0,133777.0,132086.5,132464.0,131956.5,131639.5,128382.0,132775.83333333334,132540.57142857142,130372.92857142857,127389.73333333334,1.2798431330983906,0.9523450175451752,4.053575803773168,1.1595246233349517,0.8895079117616513,1.0354264079060382,0.8594633081026481,0.0378445908427282,3.302219257690986,-0.8956598696583717,4.248731491874569,-0.7192018760332597,0.7284080997747056,0.4273634944904685,0.7821631401281732,0.3693164177815676,401676.3323954791
4500.7001953125,4503.39990234375,4468.39990234375,4480.60009765625,500.0,89.50789642333984,89.8656997680664,89.4229965209961,89.50789642333984,2.0,24.0,12.0,4.0,358.0,52.0,0.0,0.0,319.0,0.0,136208.0,133777.0,132086.5,132515.0,133345.5,127800.0,134023.83333333334,133193.2142857143,130931.92857142857,127791.73333333334,1.8172032561651008,2.8264283125981398,3.470462892976656,1.0218572708486866,0.975004505603556,1.0479454925259049,-0.0490699368048908,-0.1071389465183925,2.733071903093398,-0.8286469459699575,4.037891992877185,-1.1803294595762237,0.7526505324259455,0.3768394498020667,0.7934664430310551,0.3590110480499358,401049.089455422
4512.0,4556.2998046875,4502.0,4529.10009765625,263.0,90.10590362548828,90.10900115966795,89.54869842529297,90.10590362548828,4.0,26.0,12.0,4.0,360.0,52.0,0.0,0.0,317.0,0.0,136631.0,136208.0,133777.0,132464.0,131956.5,128585.0,135538.66666666666,133662.57142857142,131562.7142857143,128224.85,0.3105544461411869,3.4405484284919297,2.4639001691095785,0.9587324749894106,0.9427330973195772,1.038949893262451,1.0824442919012078,0.6681055259304403,1.9011834168063624,0.5983073936473682,5.217797599169471,-0.7391722017664804,0.7180185694696484,0.4782288143371551,0.8006814595100227,0.3937730666332538,408098.6569096036
4371.5,4379.0,4325.10009765625,4325.10009765625,2044.0,89.81430053710938,90.3550033569336,89.76360321044922,89.82929992675781,0.0,29.0,12.0,4.0,363.0,1.0,0.0,0.0,314.0,0.0,137935.0,136631.0,136208.0,132086.5,132515.0,128474.0,136924.66666666666,134516.64285714287,132230.57142857142,128611.38333333332,0.9543954153888868,3.1081576055674853,4.53065972498512,0.7489390136319264,0.950738858897366,0.986515500510618,-4.504206036549451,-0.3069762219800043,-3.5178842219621087,0.251554719537439,-0.5152363966359985,-1.2310191870481657,2.0859590415741645,0.4638851944610918,1.549845681323078,0.402221361828652,388520.7138856128
4346.39990234375,4403.60009765625,4338.0,4370.10009765625,1837.0,89.90019989013672,89.99009704589844,89.68579864501953,89.9000015258789,1.0,30.0,12.0,4.0,364.0,1.0,0.0,0.0,313.0,0.0,137471.0,137935.0,136631.0,133777.0,132464.0,127691.5,137345.66666666666,135224.64285714287,132873.2142857143,129023.38333333332,-0.3363903287780467,0.927258310818746,3.7399539674753735,0.8352067749688582,0.9649816150303516,0.9648924367192928,1.0404383478751278,0.0787066126294533,-2.4661875104140862,0.4380676099062119,0.7051526133483144,-0.5681603388288159,2.1242972389227,0.4324594482450669,1.5637457365379777,0.3981077522269044,392872.0054475404
4333.5,4363.7998046875,4285.0,4325.60009765625,785.0,89.76969909667969,89.93800354003906,89.64399719238281,89.76940155029297,2.0,31.0,12.0,4.0,365.0,1.0,0.0,1.0,312.0,0.0,134480.5,137471.0,137935.0,136208.0,132086.5,127939.0,136628.83333333334,135512.7142857143,133358.14285714287,129412.1,-2.1753678957743827,-1.573947347234517,1.5223003985988637,1.3243952582946017,1.1709012807190962,0.9929192486107132,-1.0182833117224457,-0.1452724954051798,-4.493166315871633,-0.3734517513901525,-0.8208328859791503,-0.5389091875508623,2.156108309982645,0.4315361621233152,1.5971762519363009,0.3949849340647617,388306.5321124904
4197.7001953125,4215.7998046875,4163.7001953125,4187.2001953125,618.0,89.15789794921875,89.51250076293945,88.99114990234375,89.15679931640625,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,311.0,0.0,133147.0,134480.5,137471.0,136631.0,133777.0,128565.5,135032.83333333334,135664.2142857143,133730.14285714287,129791.23333333334,-0.991593576763916,-3.4712002029941624,0.8028829592729103,1.394683848404309,1.226702643330781,0.998863660195236,0.3406859796114769,0.03046463655379525,0.4034088093635368,0.0785668347411561,2.028547110027712,0.26098709346527027,1.1640669310187617,0.2702492200832476,1.3288659829409537,0.34879579568678176,371948.5411379151
4350.60009765625,4350.60009765625,4314.39990234375,4314.39990234375,589.0,89.96189880371094,90.3147964477539,89.83650207519531,89.96189880371094,4.0,2.0,1.0,1.0,2.0,1.0,0.0,0.0,310.0,0.0,133306.0,133147.0,134480.5,137935.0,136208.0,131639.5,133644.5,135596.92857142858,134068.75,130112.56666666668,0.1194168850969124,-3.02972990667123,-0.352078458927918,1.2999637286189158,1.2261130096281283,0.9708257169093684,0.3406859796114769,0.03046463655379525,-1.274574816773022,0.0688512533720153,-3.7565786936918366,0.399538101122876,1.1640669310187617,0.2702492200832476,1.3288659829409537,0.34879579568678176,388131.6074133888
