date,source,gold_usd_open,gold_usd_high,gold_usd_low,gold_usd_close,gold_usd_volume,usdinr_open,usdinr_high,usdinr_low,usdinr_close,target_gold_999,day_of_week,day_of_month,month,quarter,day_of_year,week_of_year,is_month_start,is_month_end,days_to_diwali,is_near_diwali,gold_lag_1,gold_lag_2,gold_lag_3,gold_lag_5,gold_lag_7,gold_lag_14,gold_ma_3,gold_ma_7,gold_ma_14,gold_ma_30,gold_return_1d,gold_return_3d,gold_return_7d,gold_volatility_7,gold_volatility_14,gold_volatility_30,gold_usd_return_1d,usdinr_return_1d,gold_usd_return_3d,usdinr_return_3d,gold_usd_return_7d,usdinr_return_7d,gold_usd_volatility_7,usdinr_volatility_7,gold_usd_volatility_14,usdinr_volatility_14,gold_inr_proxy
2025-12-01,IBJA,4218.5,4262.10009765625,4214.89990234375,4239.2998046875,913.0,89.3572998046875,89.7970962524414,89.31659698486328,89.3499984741211,128701.0,0,1,12,4,335,49,1,0,342,0,126628.5,125957.0,126042.5,123182.5,122721.0,124148.0,126209.33333333333,124629.92857142857,124278.78571428571,123262.91666666667,0.5331184451836668,1.1163414663360793,2.395565474746486,0.7567756571503168,1.1794730472400028,1.3578781341298702,0.4978309027884764,-0.01656247814969536,1.779016755506535,0.22366855975368694,4.506343022001724,0.9750569786985741,,0.4814165600726575,,0.36011550299058864,378781.43108017
2025-12-02,IBJA,4230.5,4230.5,4167.0,4186.60009765625,366.0,89.61270141601562,89.99299621582031,89.5802993774414,89.61270141601562,127867.0,1,2,12,4,336,49,0,0,341,0,128701.0,126628.5,125957.0,125230.5,122647.5,123637.5,127095.5,125484.21428571429,124604.0,123307.65,1.6366773672593427,2.1092091953111014,4.872841648943549,0.7152229377897074,1.1877375079650323,1.3855661641251558,-1.2431229084807538,0.2940156087082757,,0.5043565062827771,2.695811509325896,1.0378609528515215,,0.48397136346327496,,0.35267484690027256,375172.5444995314
2025-12-03,IBJA,4215.7001953125,4234.10009765625,4195.7001953125,4199.2998046875,1897.0,89.91719818115234,90.3040008544922,89.8427963256836,89.91719818115234,128382.0,2,3,12,4,337,49,0,0,340,0,127867.0,128701.0,126628.5,126042.5,123182.5,126339.0,127732.16666666667,126229.85714285714,124906.10714285714,123228.91666666667,-0.6480136129478398,1.5163905142230982,4.255692125807697,0.8407285484152828,1.1997208406077622,1.3260252680069184,0.3033417745907929,0.3397919718133746,-0.45041843585623687,0.6181390040981949,2.624695249320097,0.31594650146213876,,0.2981543755640128,,0.3587007274178854,377589.27276016027
2025-12-04,IBJA,4211.0,4211.7998046875,4175.0,4211.7998046875,616.0,90.17060089111328,90.4521026611328,89.72579956054688,90.17050170898438,127800.0,3,4,12,4,338,49,0,0,339,0,128382.0,127867.0,128701.0,125957.0,125230.5,125111.0,128316.66666666667,126972.64285714286,125052.03571428571,123268.93333333333,0.4027622451453494,1.3847593551214787,4.220972946644208,0.8419098704322339,1.065310515735371,1.255540894847331,0.2976686729070144,0.281707540888565,-0.6486920309243693,0.918302460968623,1.7539525983115478,1.1472017444915439,,0.15628266010079023,,0.3597536783001636,379780.1014864743
2025-12-05,IBJA,4204.10009765625,4255.7001953125,4194.5,4212.89990234375,533.0,89.8364028930664,90.07720184326172,89.6980972290039,89.8364028930664,128585.0,4,5,12,4,339,49,0,0,338,0,127800.0,128382.0,127867.0,126628.5,126042.5,122819.0,128016.33333333333,127339.71428571429,125244.10714285714,123406.96666666666,-0.45333457961396206,-0.7000722605107979,2.051816450465349,0.7718170049141051,1.0329448721104926,1.1430485734684785,0.02611941942316509,-0.3705189719318991,0.6281900366414961,0.24963144009271243,1.145196024069417,0.7692671731044598,,0.25358414190557016,,0.3763480431251169,378471.77297511324
2025-12-08,IBJA,4205.5,4215.7998046875,4175.5,4187.2001953125,318.0,89.93800354003906,90.23870086669922,89.84819793701172,89.93800354003906,128474.0,0,8,12,4,342,50,0,0,335,0,128585.0,127800.0,128382.0,128701.0,125957.0,121773.0,128255.66666666667,127702.92857142857,125655.96428571429,123573.45,0.6142410015649524,0.5615209553676781,2.0171767459388645,0.7692998276077209,0.8636465511176552,1.1461168634255365,-0.6100241550233032,0.11309518602786728,-0.2881339732279553,0.02313835318221713,,0.8691963127888336,,0.2500796993942318,,0.37403250401477084,376588.4259888679
2025-12-09,IBJA,4190.7001953125,4219.7001953125,4177.7001953125,4206.7001953125,660.0,90.12989807128906,90.1685028076172,89.8053970336914,90.12999725341795,127691.5,1,9,12,4,343,50,0,0,334,0,128474.0,128585.0,127800.0,127867.0,126628.5,123666.0,128286.33333333333,128062.5,126134.60714285714,123790.3,-0.0863242213321902,0.07166113629637483,1.9983010074866803,0.7707565168390657,0.8052278169157608,1.1140061239783121,0.4657049840088856,0.21347339925488207,-0.1210791018444013,-0.04491985161305667,-0.27498304795952055,0.8562630456194542,0.6523883712984614,0.2492489532865527,,0.3706826384973413,379149.8770494684
2025-12-10,IBJA,4209.0,4234.5,4183.60009765625,4196.39990234375,692.0,89.91699981689453,90.0470962524414,89.7531967163086,89.91690063476562,127939.0,2,10,12,4,344,50,0,0,333,0,127691.5,128474.0,128585.0,128382.0,128701.0,122721.0,128250.16666666667,128214.35714285714,126422.14285714286,123988.7,-0.6090726528324764,-0.08489827856025256,0.8394634699139703,0.8283690789017947,0.7706621112215238,1.1214248684881212,-0.2448544581386547,-0.2364325143083823,-0.3916542140206203,0.08960481398063713,-1.0119572646481556,0.6344736097658954,0.6098205774690821,0.2814194360879292,,0.37969083105929086,377327.27304278314
2025-12-11,IBJA,4224.0,4286.89990234375,4214.2998046875,4285.5,528.0,89.79299926757812,90.65029907226562,89.79299926757812,89.79299926757812,128565.5,3,11,12,4,345,50,0,0,332,0,127939.0,127691.5,128474.0,127800.0,127867.0,122647.5,128034.83333333333,128105.5,126794.85714285714,124299.88333333333,0.19382652721597893,-0.5023914142396113,-0.5920699916861616,0.5052872150204887,0.7160201258086493,0.99482312628557,2.1232508752677903,-0.13779541589269417,2.3476261010291655,-0.16122691938161848,2.362296375025563,0.20119675973775397,0.8700567406649077,0.27672059040411157,,0.3837918800217546,384807.89836120605
2025-12-12,IBJA,4276.39990234375,4355.0,4260.0,4300.10009765625,1531.0,90.2509994506836,90.64469909667967,90.17530059814452,90.25299835205078,131639.5,4,12,12,4,346,50,0,0,331,0,128565.5,127939.0,127691.5,128585.0,128382.0,123182.5,128065.33333333333,128205.28571428571,127217.57142857143,124585.73333333334,0.4896864912184773,0.07122063608200335,0.546270734435006,0.4756240486618012,0.7097954745574973,0.9809983090927209,0.34068597961147695,0.5122883612584062,2.2202652437134596,0.13647076709319972,2.400407154931661,0.37345488704165763,0.8699281891511907,0.3141536663163242,,0.29427466926280516,388096.92702742293
2025-12-15,IBJA,4308.2998046875,4349.2001953125,4292.89990234375,4306.7001953125,854.0,90.5770034790039,90.77239990234376,90.39340209960938,90.5770034790039,133345.5,0,15,12,4,349,51,0,0,328,0,131639.5,128565.5,127939.0,128474.0,127800.0,125230.5,129381.33333333333,128670.64285714286,127821.64285714286,124992.51666666666,2.390999140515926,3.0918267856513637,2.537349472667505,1.0028119791502361,0.8976850652937136,1.0471642689184752,0.1534870702160518,0.358996524070343,2.628450470298249,0.7341254420229149,2.2532027880190597,0.4508145816150222,0.8728726436422817,0.324685010339587,,0.2500767068343139,390087.9985738471
2025-12-16,IBJA,4270.5,4321.39990234375,4270.5,4304.5,1796.0,90.7769012451172,91.072998046875,90.75279998779295,90.7769012451172,131956.5,1,16,12,4,350,51,0,0,327,0,133345.5,131639.5,128565.5,127691.5,128585.0,126042.5,131183.5,129462.85714285714,128401.28571428571,125410.95,1.2959635975523964,4.225842002829472,4.339201877934262,0.9832895396883323,0.8652688359599274,1.0518128425714242,-0.051087728718490766,0.22069372846897917,0.44335550110838895,1.0957446410795324,2.1742766213194376,1.0469011689729912,0.8777096748263608,0.2637778497623836,,0.24941920698426248,390749.171409607
2025-12-17,IBJA,4308.5,4351.39990234375,4308.5,4347.5,2169.0,90.9489974975586,91.06549835205078,89.82060241699219,90.94889831542967,132515.0,2,17,12,4,351,51,0,0,326,0,131956.5,133345.5,131639.5,127939.0,128474.0,125957.0,132313.83333333334,129944.5,128823.71428571429,125778.0,-1.041654948985904,2.6375660655463484,2.6220010110044045,1.1652269758356897,0.949677833123483,1.081029850909468,0.9989545824137469,0.18947228640031621,1.102297650456685,0.7710546752855763,3.8283291271086872,1.12399067757889,0.8038798159887997,0.2636156399289966,,0.24756736124828863,395400.3354263305
2025-12-18,IBJA,4331.0,4348.10009765625,4328.2001953125,4339.5,705.0,90.41629791259766,90.4573974609375,90.0458984375,90.4136962890625,132464.0,3,18,12,4,352,51,0,0,325,0,132515.0,131956.5,133345.5,128565.5,127691.5,126628.5,132605.66666666666,130521.78571428571,129292.14285714286,126205.96666666666,0.42324553924968367,0.6650739329760347,3.1453835017202003,1.1472946509778856,0.9428093519064217,1.0508275708379975,-0.1840138010350767,-0.588464551281298,0.7615994427287998,-0.18029652524248485,3.1568640150652527,0.31476649760331377,0.8501811465863839,0.3835332452798753,0.7703991652644308,0.3132799882896855,392350.2350463867
2025-12-19,IBJA,4350.10009765625,4361.39990234375,4350.10009765625,4361.39990234375,1065.0,90.26129913330078,90.29299926757812,89.21189880371094,90.25579833984376,132086.5,4,19,12,4,353,51,0,0,324,0,132464.0,132515.0,131956.5,131639.5,127939.0,128701.0,132311.83333333334,131203.57142857142,129708.96428571429,126608.6,-0.0384862091084015,-0.6610646778481444,3.737523640962781,1.0777543279912871,0.9474413055445293,1.0520296626303054,0.5046641858220902,-0.1746394138272156,1.321870190353125,-0.5740479110058483,3.931941755785595,0.376901008248387,0.7936904215765628,0.37661029238532595,0.7706009075813036,0.3199546420970064,393641.6300653518
2025-12-22,IBJA,4371.10009765625,4447.60009765625,4371.10009765625,4444.60009765625,449.0,89.56999969482422,89.77189636230469,89.3949966430664,89.56999969482422,133777.0,0,22,12,4,356,52,0,0,321,0,132086.5,132464.0,132515.0,133345.5,128565.5,127867.0,132355.16666666666,131796.07142857142,129950.78571428571,127005.96666666666,-0.28498308974513886,0.09851731441801181,3.2417792854407157,1.1171578311982797,0.8798089527915269,1.053900422642489,1.9076488553088078,-0.7598388775392317,2.233469756325479,-1.5161245997979522,3.7125212380410666,-0.24834850664624541,0.7238015844131395,0.48678138783118075,0.7749809419203394,0.381829119496467,398102.829390686
2025-12-23,IBJA,4503.2998046875,4503.7998046875,4450.39990234375,4482.7998046875,694.0,89.60399627685547,89.83300018310547,89.43090057373047,89.60389709472656,136208.0,1,23,12,4,357,52,0,0,320,0,133777.0,132086.5,132464.0,131956.5,131639.5,128382.0,132775.83333333334,132540.57142857142,130372.92857142857,127389.73333333334,1.2798431330983906,0.9523450175451753,4.053575803773168,1.1595246233349517,0.8895079117616513,1.0354264079060382,0.8594633081026481,0.03784459084272829,3.302219257690986,-0.8956598696583717,4.248731491874569,-0.7192018760332597,0.7284080997747056,0.4273634944904685,0.7821631401281732,0.3693164177815676,401676.3323954791
2025-12-24,IBJA,4500.7001953125,4503.39990234375,4468.39990234375,4480.60009765625,500.0,89.50789642333984,89.8656997680664,89.4229965209961,89.50789642333984,136631.0,2,24,12,4,358,52,0,0,319,0,136208.0,133777.0,132086.5,132515.0,133345.5,127800.0,134023.83333333334,133193.2142857143,130931.92857142857,127791.73333333334,1.8172032561651008,2.8264283125981393,3.4704628929766557,1.0218572708486866,0.9750045056035559,1.0479454925259049,-0.0490699368048908,-0.10713894651839251,2.733071903093398,-0.8286469459699575,4.037891992877185,-1.1803294595762237,0.7526505324259455,0.37683944980206674,0.7934664430310551,0.35901104804993583,401049.089455422
2025-12-26,IBJA,4512.0,4556.2998046875,4502.0,4529.10009765625,263.0,90.10590362548828,90.10900115966795,89.54869842529297,90.10590362548828,137935.0,4,26,12,4,360,52,0,0,317,0,136631.0,136208.0,133777.0,132464.0,131956.5,128585.0,135538.66666666666,133662.57142857142,131562.7142857143,128224.85,0.3105544461411869,3.4405484284919297,2.4639001691095785,0.9587324749894106,0.9427330973195772,1.038949893262451,1.0824442919012078,0.6681055259304403,1.9011834168063624,0.5983073936473682,5.217797599169471,-0.7391722017664804,0.7180185694696484,0.4782288143371551,0.8006814595100227,0.39377306663325384,408098.6569096036
2025-12-29,IBJA,4371.5,4379.0,4325.10009765625,4325.10009765625,2044.0,89.81430053710938,90.3550033569336,89.76360321044922,89.82929992675781,137471.0,0,29,12,4,363,1,0,0,314,0,137935.0,136631.0,136208.0,132086.5,132515.0,128474.0,136924.66666666666,134516.64285714287,132230.57142857142,128611.38333333333,0.9543954153888867,3.1081576055674853,4.53065972498512,0.7489390136319264,0.9507388588973661,0.986515500510618,-4.504206036549451,-0.3069762219800043,-3.5178842219621087,0.251554719537439,-0.5152363966359985,-1.2310191870481657,2.0859590415741645,0.4638851944610918,1.549845681323078,0.40222136182865204,388520.7138856128
2025-12-30,IBJA,4346.39990234375,4403.60009765625,4338.0,4370.10009765625,1837.0,89.90019989013672,89.99009704589844,89.68579864501953,89.9000015258789,134480.5,1,30,12,4,364,1,0,0,313,0,137471.0,137935.0,136631.0,133777.0,132464.0,127691.5,137345.66666666666,135224.64285714287,132873.2142857143,129023.38333333333,-0.33639032877804675,0.927258310818746,3.7399539674753735,0.8352067749688582,0.9649816150303517,0.9648924367192927,1.0404383478751278,0.07870661262945333,-2.4661875104140862,0.43806760990621196,0.7051526133483144,-0.5681603388288159,2.1242972389227,0.4324594482450669,1.5637457365379777,0.3981077522269044,392872.00544754043
2025-12-31,IBJA,4333.5,4363.7998046875,4285.0,4325.60009765625,785.0,89.76969909667969,89.93800354003906,89.64399719238281,89.76940155029297,133147.0,2,31,12,4,365,1,0,1,312,0,134480.5,137471.0,137935.0,136208.0,132086.5,127939.0,136628.83333333334,135512.7142857143,133358.14285714287,129412.1,-2.1753678957743827,-1.5739473472345167,1.5223003985988637,1.3243952582946015,1.1709012807190962,0.9929192486107131,-1.0182833117224455,-0.14527249540517984,-4.493166315871633,-0.3734517513901525,-0.8208328859791503,-0.5389091875508623,2.156108309982645,0.4315361621233152,1.5971762519363009,0.3949849340647617,388306.5321124904
2026-01-01,IBJA,,,,,,,,,,133306.0,3,1,1,1,1,1,1,0,311,0,133147.0,134480.5,137471.0,136631.0,133777.0,128565.5,135032.83333333334,135664.2142857143,133730.14285714287,129791.23333333334,-0.9915935767639161,-3.4712002029941624,0.8028829592729103,1.394683848404309,1.226702643330781,0.998863660195236,,,,,,,,,,,
2026-01-02,IBJA,4350.60009765625,4350.60009765625,4314.39990234375,4314.39990234375,589.0,89.96189880371094,90.3147964477539,89.83650207519531,89.96189880371094,134598.5,4,2,1,1,2,1,0,0,310,0,133306.0,133147.0,134480.5,137935.0,136208.0,131639.5,133644.5,135596.92857142858,134068.75,130112.56666666667,0.1194168850969124,-3.02972990667123,-0.352078458927918,1.2999637286189158,1.2261130096281283,0.9708257169093684,,,-1.274574816773022,0.06885125337201536,-3.7565786936918366,0.399538101122876,,,,,388131.6074133888
2026-01-05,IBJA,4386.7001953125,4443.5,4384.7998046875,4436.89990234375,618.0,90.00700378417969,90.30829620361328,90.00700378417969,90.00700378417969,135944.5,0,5,1,1,5,2,0,0,307,0,134598.5,133306.0,133147.0,137471.0,136631.0,133345.5,133683.83333333334,135367.0,134280.10714285713,130508.48333333334,0.9695737626213452,0.08774506341067134,-1.1816486549982352,1.1255779933698309,1.0876401322806761,0.9595991627758491,2.8393288237711367,0.05013787066363573,2.573048875872863,0.2646806481756414,-0.9753201437316172,0.5576126585293162,,,,,399352.0663002804
2026-01-06,IBJA,4449.7001953125,4482.2001953125,4449.0,4482.2001953125,459.0,90.23290252685548,90.25700378417967,90.05999755859375,90.23300170898438,136784.5,1,6,1,1,6,2,0,0,306,0,135944.5,134598.5,133306.0,134480.5,137935.0,131956.5,134616.33333333334,135268.92857142858,134465.75,130951.71666666666,1.000011144254942,2.1010612330732092,-0.5024481998960661,1.2016409422000627,1.0666284895793814,0.9648990646134605,1.0209897443217208,0.2510892656160335,,,-1.0355236433838177,0.1410541134178711,,,,,404442.3778836429
2026-01-07,IBJA,4450.0,4450.0,4449.2998046875,4449.2998046875,972.0,90.14739990234376,90.21800231933594,89.74700164794922,90.16609954833984,136645.0,2,7,1,1,7,2,0,0,305,0,136784.5,135944.5,134598.5,133147.0,137471.0,132515.0,135775.83333333334,135104.57142857142,134810.60714285713,131405.11666666667,0.6178992162242603,2.6094099290354444,-0.8340885199550563,1.1600415248818385,1.015819419405758,0.9660401184473529,-0.734023229471259,-0.07414378262655674,3.1267361718246622,0.2269858099309907,2.8716030664481806,0.3749329248437183,,,,,401176.00910986215
2026-01-08,IBJA,4460.2001953125,4461.2998046875,4418.0,4449.7001953125,2423.0,89.83799743652344,90.12329864501952,89.72899627685547,89.8644027709961,135608.0,3,8,1,1,8,2,0,0,304,0,136645.0,136784.5,135944.5,133306.0,134480.5,132464.0,136458.0,134986.57142857142,135105.60714285713,131785.6,-0.10198523955564642,1.5204478504589503,-0.6008539982978234,1.1559203970372285,1.0190922644299265,0.9369135579869456,0.008998958096251286,-0.3346011182196129,0.2884963206401858,-0.15843324095703437,1.8214708102210375,-0.0395981693866454,,,,,399869.6505617425
2026-01-09,IBJA,4473.0,4490.2998046875,4473.0,4490.2998046875,237.0,89.90540313720703,90.36399841308594,89.81610107421875,89.90540313720703,137158.5,4,9,1,1,9,2,0,0,303,0,135608.0,136645.0,136784.5,134598.5,133147.0,132086.5,136345.83333333334,135147.64285714287,135330.17857142858,132104.45,-0.7589008013465515,-0.2475274836422181,0.8384115169113748,0.7959746432151525,1.0510684064274902,0.9537114060143407,0.9124122433634918,0.045624702269941864,0.1807061046374292,-0.36305848810604946,3.8075574096757103,0.15150105109908996,,,,,403702.2141473517
2026-01-12,IBJA,4579.10009765625,4620.0,4577.7998046875,4604.2998046875,156.0,90.23600006103516,90.42919921875,90.12049865722656,90.23600006103516,140227.0,0,12,1,1,12,3,0,0,300,0,137158.5,135608.0,136645.0,135944.5,133306.0,133777.0,136470.5,135720.7142857143,135692.4642857143,132477.83333333334,1.143369122765625,0.2734227927871924,3.012835437523931,0.7015635794344278,1.0723194251709374,0.9654225876282193,2.538805980861092,0.3677164133546018,3.483694217159794,0.07752416157009723,,,,,,,415473.5974568054
2026-01-13,IBJA,4578.60009765625,4617.10009765625,4578.60009765625,4589.2001953125,239.0,90.13269805908205,90.44860076904295,90.13269805908205,90.13269805908205,140383.0,1,13,1,1,13,3,0,0,299,0,140227.0,137158.5,135608.0,136784.5,134598.5,136208.0,137664.5,136709.42857142858,136153.17857142858,132931.11666666667,2.2371927368701083,2.621391196165246,5.191814321936006,0.9569392223842893,1.1676271465693138,1.0283670535761589,-0.32794583357990126,-0.11447981058916312,3.135042674267252,0.2985556903656983,6.369374633525915,0.18985732587055715,1.3803981555657214,0.23387571469894605,,,413636.9955367819
2026-01-14,IBJA,4610.2998046875,4635.0,4608.2001953125,4626.2998046875,1313.0,90.27300262451172,90.4468002319336,89.98500061035156,90.27300262451172,142083.5,2,14,1,1,14,3,0,0,298,0,140383.0,140227.0,137158.5,136645.0,135944.5,136631.0,139256.16666666666,137535.7857142857,136451.39285714287,133320.51666666666,0.11124819043408785,3.5211786915226195,4.297596184207109,0.9758681322647254,1.088293321616844,0.9996444315308621,0.808411221913885,0.1556644463674095,3.028750994711471,0.40887363214832106,4.268744089622145,0.2955312688442069,1.085288910194947,0.23893680565260245,,,417629.97441033274
2026-01-16,IBJA,4608.0,4608.0,4588.39990234375,4588.39990234375,352.0,90.36160278320312,90.86299896240234,90.27570343017578,90.36160278320312,141655.0,4,16,1,1,16,3,0,0,296,0,142083.5,140383.0,140227.0,135608.0,136784.5,137935.0,140897.83333333334,138412.7857142857,136840.85714285713,133794.4,1.2113290070735028,3.5907362649781005,4.515813438572369,0.9931681746654035,1.1201321185396549,0.9968070733665926,-0.8192271133260487,0.09814690562575112,-0.34532725969674827,0.1391935835841629,2.3693655437861505,0.14252110844490407,1.1856679849734237,0.2231452183220908,,,414615.16938607395
2026-05-08,IBJA,4714.39990234375,4724.7998046875,4713.60009765625,4720.39990234375,120.0,94.25299835205078,94.74040222167967,94.25299835205078,94.25299835205078,151109.0,4,8,5,2,128,19,0,0,184,0,141655.0,142083.5,140383.0,137158.5,136645.0,137471.0,141373.83333333334,139108.57142857142,137106.57142857142,134236.83333333334,-0.3015832239492977,1.0183488201273683,3.5607104606150575,1.0550194460934357,1.1127301691606521,1.003956937337985,2.8768198676966783,4.306470280506147,2.858879574816986,4.57137130219698,6.093095757913103,4.532633466661018,1.4051402478808823,1.628773263724902,,,444911.84421662614
2026-05-11,IBJA,4729.5,4729.5,4718.7001953125,4718.7001953125,36.0,94.42530059814452,95.31759643554688,94.18180084228516,94.42530059814452,150319.5,0,11,5,2,131,20,0,0,181,0,151109.0,141655.0,142083.5,140227.0,135608.0,134480.5,144949.16666666666,141174.85714285713,138080.7142857143,135013.8,6.673961385055249,7.64052627454892,10.585092758608061,2.509847551214033,2.0431151768197804,1.5213565059645309,-0.03600769143322635,0.18280823857736994,1.9972849691102468,4.599711821821395,6.045351106651542,5.075310897876983,1.409761976205944,1.5880680992739915,,,445564.68437490606
2026-05-12,IBJA,4762.2001953125,4765.2001953125,4677.60009765625,4677.60009765625,93.0,95.3914031982422,95.85910034179688,95.26609802246094,95.3914031982422,151793.0,1,12,5,2,132,20,0,0,180,0,150319.5,151109.0,141655.0,140383.0,137158.5,133147.0,147694.5,143276.5,139212.07142857142,135738.28333333333,-0.5224705345148184,5.796591440948462,10.84854875818535,2.476158477746967,1.9076451070366673,1.5343402490213485,-0.8710046401565918,1.0231395547356747,1.9440370763441184,5.566302788040023,4.171220210579785,6.101969258357975,1.5507972271298747,1.5616136574167356,,,446202.83691566443
2026-05-13,IBJA,4722.7001953125,4722.7001953125,4679.5,4697.7001953125,228.0,95.63300323486328,95.8604965209961,93.60430145263672,95.63300323486328,160694.0,2,13,5,2,133,20,0,0,179,0,151793.0,150319.5,151109.0,142083.5,140227.0,133306.0,151073.83333333334,145367.14285714287,140543.92857142858,136515.58333333334,0.9802454106087266,7.156824679679508,10.669772562400425,2.480920363221637,1.8354404647373186,1.5318490347550857,0.42970962110080446,0.2532723374652379,-0.48088525338667587,1.4641495835049811,2.028547110027712,5.980986712817082,1.293974851930578,1.5682107688508682,,,449255.1779747382
2026-05-14,IBJA,4678.10009765625,4678.10009765625,4650.2998046875,4678.10009765625,5.0,95.69580078125,95.94580078125,95.44049835205078,95.69580078125,161254.0,3,14,5,2,134,20,0,0,178,0,160694.0,151793.0,150319.5,141655.0,140383.0,134598.5,154268.83333333334,148291.0,142500.2142857143,137615.66666666666,5.863906767769267,6.343103322767019,14.595619959066376,2.9906821598552966,2.2331314285541284,1.793736427715103,-0.41722751221560106,0.0656651409686404,-0.8604085018281471,1.3455082219038683,1.9371545925269018,6.172124924654243,1.3015493973088388,1.5512548119553375,1.327518708195661,1.151846722033539,447674.53498005867
2026-05-15,IBJA,4615.2001953125,4615.2001953125,4524.2998046875,4555.7998046875,607.0,95.70989990234376,96.11499786376952,95.39700317382812,95.70989990234376,158184.5,4,15,5,2,135,20,0,0,177,0,161254.0,160694.0,151793.0,151109.0,142083.5,135944.5,157913.66666666666,151272.57142857142,144404.17857142858,138726.16666666666,0.3484884314286729,7.274172678860702,14.867184773085063,2.9669293224670734,2.247733770871299,1.7922022788720373,-2.614315436089598,0.01473327040335537,-2.6039056444730924,0.333884074898938,-1.5238960503287657,6.022727858567722,1.663313418986238,1.5629311599616236,1.4134068923230174,1.1528266394129099,436035.1432817579
2026-05-18,IBJA,4563.0,4570.2998046875,4538.7001953125,4552.5,38.0,95.97129821777344,96.60189819335938,95.66200256347656,95.97029876708984,157780.0,0,18,5,2,138,21,0,0,174,0,158184.5,161254.0,160694.0,150319.5,141655.0,136784.5,160044.16666666666,153572.7142857143,145992.75,139713.46666666667,-1.9035186724050246,4.210668476148438,11.332068818687603,3.32343632348819,2.407934243063797,1.8580602326080786,-0.0724308536144358,0.27207098221999626,-3.0908782867281492,0.35269783528413257,-0.782405699324773,6.2069461044678365,1.64132896383862,1.5503336636110212,1.394534861212531,1.1525676594724126,436904.7851371765
2026-05-19,IBJA,4551.7001953125,4552.60009765625,4506.2001953125,4506.2998046875,875.0,96.27020263671876,97.0541000366211,96.1676025390625,96.27020263671876,158992.0,1,19,5,2,139,21,0,0,173,0,157780.0,158184.5,161254.0,151793.0,151109.0,136645.0,159072.83333333334,155876.2857142857,147492.42857142858,140584.81666666668,-0.2557140554226289,-1.8133844449699454,11.38329038862025,3.319124592256757,2.4329753634628855,1.838207170210918,-1.014831308347064,0.3124965468292995,-3.672437301092013,0.6002372630558694,-4.5356347361575455,2.140201712345946,0.9975557572834143,0.33565626249837954,1.4097034780335698,1.143710405059155,433822.3953390718
2026-05-20,IBJA,4502.60009765625,4531.2998046875,4465.10009765625,4531.2998046875,981.0,96.56580352783205,97.04219818115234,96.3751983642578,96.56580352783205,158258.0,2,20,5,2,140,21,0,0,172,0,158992.0,157780.0,158184.5,160694.0,150319.5,135608.0,158318.83333333334,157002.42857142858,149088.64285714287,141439.7,0.7681581949549932,-1.402755900628827,5.21676405773317,2.4507916771854945,2.412258802935431,1.8340504538035716,0.5547788891896444,0.30705335920893084,-0.5377760448295299,0.8942686455231774,-3.9714409237349146,2.2668743611387487,1.0803650709150696,0.33147216176767164,1.4145270332378712,1.121414473737145,437568.60666515684
2026-05-21,IBJA,4507.2001953125,4539.7998046875,4503.7998046875,4539.7998046875,426.0,96.5282974243164,96.85150146484376,93.18800354003906,96.5282974243164,158742.5,3,21,5,2,141,21,0,0,171,0,158258.0,158992.0,157780.0,161254.0,151793.0,137158.5,158343.33333333334,158136.5,150706.5,142316.41666666666,-0.46165844822381175,0.0464647294772913,5.281084623086163,2.445614448037476,2.395758212334161,1.8191019596663593,0.18758414508805998,-0.038839943484580974,-0.2789718904448124,0.5814284881833887,-2.945961392419927,1.1918204240181973,1.1053663689690252,0.15002638668505203,1.3972058983732474,1.12439047866067,438219.14579372853
2026-05-22,IBJA,4519.5,4530.2998046875,4519.10009765625,4521.0,40.0,96.17389678955078,96.49929809570312,95.44889831542967,96.17389678955078,158235.5,4,22,5,2,142,21,0,0,170,0,158742.5,158258.0,158992.0,158184.5,160694.0,140227.0,158664.16666666666,159129.2857142857,152248.2142857143,143190.66666666666,0.30614566088287276,0.6100266193433956,4.578274360477752,2.4488968372516897,2.405966330866357,1.8196714528141034,-0.41411087484714004,-0.3671468825434232,0.32621432105357506,-0.10003702550767102,-3.7614191618446924,0.5655929819114114,1.0412888613934352,0.24529656766900002,1.2088608211593475,1.1486711483332204,434802.1873855591
2026-05-25,IBJA,,,,,,95.71949768066406,95.85350036621094,85.86289978027344,95.71949768066406,158739.5,0,25,5,2,145,22,0,0,167,0,158235.5,158742.5,158258.0,157780.0,161254.0,140383.0,158412.0,158778.07142857142,153534.5357142857,144049.71666666667,-0.3193851678031989,-0.47581010365301823,-1.5299264440489346,0.8641160588235899,2.408025192913763,1.823890903941707,,-0.4724765493084315,,-0.8764032568983504,,0.024762736944161645,,0.3229044962140926,,1.1663456918079917,
2026-05-26,IBJA,4572.7998046875,4572.7998046875,4500.39990234375,4500.39990234375,1261.0,95.25279998779295,95.78600311279295,95.19229888916016,95.25279998779295,157666.5,1,26,5,2,146,22,0,0,166,0,158739.5,158235.5,158742.5,158992.0,158184.5,142083.5,158572.5,158418.85714285713,154845.7142857143,144938.15,0.31851259673081334,0.3042500221157818,-1.5593411636300458,0.8609162341009918,2.40348344961138,1.8169946510093196,,-0.48756805476360965,-0.867877528499561,-1.3213715258196812,-1.216030219035269,-0.4775889589448967,,0.37217118690865314,,1.1906810706968407,428675.69176303217
